,index,time,comfort_cozie,heartRate_cozie,lat_cozie,light_cozie,lon_cozie,noise_cozie,responseSpeed_cozie,thermal_cozie,user_id,Floor,Latitude,Longitude,Space_id,steerpath_room,room,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,temperature_mbient
146,146,2019-10-04 07:08:34.135000+00:00,,63.0,,10.0,,10.0,8.642,11.0,cresh12,2.0,1.2973465205583865,103.77103919920184,45.0,FORGE,BUILDING_MATERIALS_LAB,826.0,53.7425,66.0,45.0,24.049,135.0,28.625
147,147,2019-10-04 07:09:46.253000+00:00,,67.0,,10.0,,10.0,9.742,10.0,cresh08,,,,,,,,,,,,,31.5
148,148,2019-10-04 07:11:09.503000+00:00,10.0,82.0,,11.0,,11.0,24.794,11.0,cresh07,3.0,1.2967962710301761,103.77034355940773,-1.0,undefined,no_sensor,,,,,,,31.375
149,149,2019-10-04 07:18:44.556000+00:00,,84.0,,10.0,,11.0,27.222,10.0,cresh07,3.0,1.296843648487125,103.77035922855731,1.0,PLATYPUS,CAFE,,,,,,,31.5
150,150,2019-10-04 07:28:02.441000+00:00,10.0,84.0,,10.0,,10.0,4.211,10.0,cresh08,3.0,1.2968431849956157,103.77041095913562,2.0,BEEHUB,ENERGY_LAB_1,506.0,67.7698,65.0,46.0,26.1633,137.0,31.5
151,151,2019-10-04 07:29:45.920000+00:00,10.0,66.0,,10.0,,10.0,5.747,11.0,cresh12,2.0,1.2973315420031557,103.7710299329539,45.0,FORGE,BUILDING_MATERIALS_LAB,798.0,53.1136,64.0,44.0,24.1975,138.0,28.125
152,152,2019-10-04 07:35:04.716000+00:00,10.0,87.0,,11.0,,10.0,11.553,11.0,cresh07,,,,,,,,,,,,,31.625
153,153,2019-10-04 07:46:34.482000+00:00,10.0,,,10.0,,10.0,3.559,10.0,cresh09,2.0,1.2973713906123545,103.77104818465439,45.0,FORGE,BUILDING_MATERIALS_LAB,832.0,53.453,63.0,45.0,24.5355,138.0,28.875
154,154,2019-10-04 07:46:39.713000+00:00,10.0,82.0,,11.0,,10.0,8.016,11.0,cresh12,2.0,1.2973315420031557,103.7710299329539,45.0,FORGE,BUILDING_MATERIALS_LAB,832.0,53.453,63.0,45.0,24.5355,138.0,27.75
155,155,2019-10-04 07:47:57.243000+00:00,10.0,86.0,,10.0,,10.0,13.371,11.0,cresh09,2.0,1.2973781733543457,103.77104818465439,45.0,FORGE,BUILDING_MATERIALS_LAB,828.0,53.3983,65.0,45.0,24.4765,141.0,29.125
156,156,2019-10-04 07:52:04.344000+00:00,10.0,87.0,,10.0,,11.0,6.984,10.0,cresh08,2.0,1.2968978708529204,103.77016203402037,-1.0,undefined,no_sensor,,,,,,,31.25
157,157,2019-10-04 07:52:27.964000+00:00,,131.0,,11.0,,10.0,19.465,11.0,cresh10,,,,,,,,,,,,,30.625
158,158,2019-10-04 07:52:45.697000+00:00,10.0,88.0,,10.0,,10.0,6.345,10.0,cresh07,3.0,1.2967821403176942,103.77042668367758,2.0,BEEHUB,ENERGY_LAB_1,490.0,67.7479,55.0,51.0,26.2949,140.0,30.75
159,159,2019-10-04 07:59:09.723000+00:00,10.0,96.0,,10.0,,10.0,4.937,11.0,cresh09,2.0,1.297380247543535,103.77105149095843,45.0,FORGE,BUILDING_MATERIALS_LAB,802.0,54.0211,64.0,44.0,24.2396,141.0,29.5
160,160,2019-10-04 07:59:30.448000+00:00,,124.0,1.2963216667,10.0,103.77319,10.0,17.599,11.0,cresh08,,,,,,,,,,,,,30.375
161,161,2019-10-04 08:01:32.670000+00:00,10.0,62.0,,10.0,,10.0,5.143,11.0,cresh12,2.0,1.2973521863476587,103.77104132716846,45.0,FORGE,BUILDING_MATERIALS_LAB,810.0,54.0601,63.0,45.0,24.3301,144.0,27.625
162,162,2019-10-04 08:12:24.772000+00:00,10.0,79.0,,10.0,,10.0,3.987,10.0,cresh07,3.0,1.296775868709524,103.77042301359407,-1.0,undefined,no_sensor,,,,,,,30.75
163,163,2019-10-04 08:18:29.887000+00:00,10.0,109.0,1.2970883333,10.0,103.7709866667,10.0,4.7010000000000005,10.0,cresh08,2.0,1.2973453547746066,103.77103919920184,45.0,FORGE,BUILDING_MATERIALS_LAB,804.0,54.0138,62.0,45.0,24.5944,146.0,29.25
164,164,2019-10-04 08:20:19.216000+00:00,10.0,66.0,,10.0,,10.0,3.99,11.0,cresh12,2.0,1.2973691735463446,103.77104772700795,45.0,FORGE,BUILDING_MATERIALS_LAB,810.0,53.6148,62.0,44.0,24.5207,144.0,27.625
165,165,2019-10-04 08:23:40.684000+00:00,10.0,101.0,1.2948633333,10.0,103.772225,10.0,7.742,11.0,cresh10,,,,,,,,,,,,,28.625
166,166,2019-10-04 08:26:11.960000+00:00,9.0,98.0,1.2969016667,10.0,103.77047,11.0,7.425,11.0,cresh08,4.0,1.2969771803714352,103.77037083837018,-1.0,undefined,no_sensor,,,,,,,29.875
167,167,2019-10-04 08:33:26.025000+00:00,10.0,66.0,,10.0,,10.0,3.5300000000000002,11.0,cresh12,2.0,1.2973691735463446,103.77104772700795,45.0,FORGE,BUILDING_MATERIALS_LAB,782.0,53.6744,61.0,44.0,24.1532,138.0,27.5
168,168,2019-10-04 08:39:43.142000+00:00,10.0,85.0,,10.0,,10.0,8.503,11.0,cresh07,3.0,1.296779879274319,103.77042443726302,2.0,BEEHUB,ENERGY_LAB_1,478.0,67.6603,74.0,46.0,26.0728,140.0,30.375
169,169,2019-10-04 08:42:24.940000+00:00,10.0,98.0,,10.0,,10.0,17.316,10.0,cresh10,,,,,,,,,,,,,28.375
170,170,2019-10-04 08:55:41.589000+00:00,9.0,104.0,,10.0,,11.0,7.024,11.0,cresh12,,,,,,,,,,,,,28.125
171,171,2019-10-04 09:04:48.520000+00:00,10.0,94.0,,11.0,,10.0,9.765,11.0,cresh07,,,,,,,,,,,,,30.125
172,172,2019-10-04 09:05:48.497000+00:00,,93.0,,10.0,,10.0,12.505,11.0,cresh09,,,,,,,,,,,,,29.125
173,173,2019-10-04 09:10:11.812000+00:00,,72.0,,,,,0.023,,cresh11,,,,,,,,,,,,,
174,174,2019-10-04 09:11:35.635000+00:00,10.0,100.0,,10.0,,10.0,4.235,10.0,cresh10,,,,,,,,,,,,,28.875
175,175,2019-10-04 09:12:22.832000+00:00,,100.0,,10.0,,10.0,14.206,10.0,cresh10,,,,,,,,,,,,,28.875
176,176,2019-10-04 09:12:23.144000+00:00,10.0,85.0,1.29636,10.0,103.7703416667,10.0,3.392,10.0,cresh07,,,,,,,,,,,,,30.125
177,177,2019-10-04 09:15:22.080000+00:00,,,,,,,0.023,,cresh01,,,,,,,,,,,,,
178,178,2019-10-04 09:16:58.262000+00:00,,,,,,,0.025,,cresh05,,,,,,,,,,,,,
179,179,2019-10-04 09:17:28.566000+00:00,,96.0,1.2909733333,11.0,103.7807766667,10.0,344.162,10.0,cresh12,,,,,,,,,,,,,30.25
180,180,2019-10-04 09:18:48.770000+00:00,,69.0,,,,,0.039,,cresh06,,,,,,,,,,,,,
181,181,2019-10-04 09:20:25.897000+00:00,10.0,,1.3069516667,9.0,103.772855,,11.47,11.0,cresh08,,,,,,,,,,,,,29.375
182,182,2019-10-04 09:20:35.546000+00:00,,98.0,1.296435,10.0,103.770985,10.0,138.029,10.0,cresh07,,,,,,,,,,,,,30.5
183,183,2019-10-04 09:21:10.323000+00:00,10.0,82.0,1.3069516667,9.0,103.772855,,5.029,9.0,cresh08,,,,,,,,,,,,,30.125
184,184,2019-10-04 09:46:26.668000+00:00,9.0,118.0,,11.0,,10.0,6.058,11.0,cresh10,,,,,,,,,,,,,30.875
185,185,2019-10-04 09:46:58.532000+00:00,,83.0,,10.0,,11.0,14.299,10.0,cresh08,,,,,,,,,,,,,29.75
186,186,2019-10-04 10:18:54.443000+00:00,9.0,115.0,,10.0,,10.0,6.428,11.0,cresh09,,,,,,,,,,,,,29.875
187,187,2019-10-04 10:48:52.242000+00:00,10.0,109.0,,10.0,,11.0,7.572,10.0,cresh10,,,,,,,,,,,,,27.875
188,188,2019-10-04 11:01:41.795000+00:00,9.0,90.0,,10.0,,11.0,8.936,11.0,cresh10,5.0,1.2969249595699515,103.77026743759177,13.0,FORUM,NEAR_DIC_STUDIO_1,542.0,60.0785,62.0,48.0,26.515,50.0,30.0
189,189,2019-10-04 11:03:48.124000+00:00,10.0,88.0,,10.0,,11.0,6.998,10.0,cresh12,,,,,,,,,,,,,28.5
190,190,2019-10-04 11:31:30.295000+00:00,10.0,86.0,,10.0,,10.0,7.165,10.0,cresh10,5.0,1.2969380720136705,103.77026717252741,13.0,FORUM,NEAR_DIC_STUDIO_1,506.0,59.9228,62.0,46.0,26.456,50.0,28.875
191,191,2019-10-04 11:50:49.007000+00:00,10.0,67.0,,10.0,,11.0,5.507,10.0,cresh12,,,,,,,,,,,,,28.875
192,192,2019-10-04 12:05:56.912000+00:00,10.0,98.0,,10.0,,11.0,5.133,10.0,cresh12,,,,,,,,,,,,,30.75
193,193,2019-10-04 12:15:48.049000+00:00,10.0,99.0,,10.0,,11.0,6.7,10.0,cresh12,,,,,,,,,,,,,29.875
194,194,2019-10-04 12:38:42.530000+00:00,10.0,78.0,,10.0,,10.0,5.646,10.0,cresh10,,,,,,,,,,,,,28.0
195,195,2019-10-04 12:50:29.750000+00:00,10.0,112.0,,10.0,,11.0,7.565,11.0,cresh12,,,,,,,,,,,,,29.0
196,196,2019-10-04 13:03:45.720000+00:00,10.0,110.0,,10.0,,11.0,5.111,10.0,cresh12,,,,,,,,,,,,,28.625
197,197,2019-10-04 13:08:52.469000+00:00,9.0,79.0,,10.0,,10.0,10.332,10.0,cresh10,5.0,1.296936341679304,103.7702715913704,13.0,FORUM,NEAR_DIC_STUDIO_1,500.0,68.0813,63.0,45.0,26.8267,50.0,28.75
198,198,2019-10-04 13:12:12.660000+00:00,10.0,113.0,,10.0,,11.0,6.148,10.0,cresh12,,,,,,,,,,,,,28.625
199,199,2019-10-04 13:25:14.384000+00:00,10.0,86.0,,10.0,,10.0,4.596,10.0,cresh08,,,,,,,,,,,,,28.5
200,200,2019-10-04 13:31:13.562000+00:00,10.0,115.0,,11.0,,11.0,6.386,10.0,cresh12,,,,,,,,,,,,,28.625
201,201,2019-10-04 13:42:03.408000+00:00,9.0,75.0,,10.0,,10.0,5.396,11.0,cresh10,5.0,1.2969384847081142,103.77026745481268,13.0,FORUM,NEAR_DIC_STUDIO_1,560.0,68.5886,63.0,46.0,26.9593,50.0,28.75
202,202,2019-10-04 13:51:40.957000+00:00,10.0,106.0,,11.0,,11.0,5.739,10.0,cresh12,,,,,,,,,,,,,29.25
203,203,2019-10-04 13:53:19.144000+00:00,10.0,106.0,,10.0,,10.0,7.444,11.0,cresh08,,,,,,,,,,,,,29.375
204,204,2019-10-04 14:14:47.344000+00:00,9.0,96.0,,11.0,,10.0,8.4,11.0,cresh12,,,,,,,,,,,,,28.875
205,205,2019-10-04 14:20:28.913000+00:00,10.0,82.0,,10.0,,10.0,8.634,11.0,cresh08,,,,,,,,,,,,,24.75
206,206,2019-10-04 14:40:26.972000+00:00,9.0,105.0,1.3409616667,11.0,103.9622216667,11.0,13.263,11.0,cresh12,,,,,,,,,,,,,30.625
207,207,2019-10-04 14:49:09.494000+00:00,10.0,76.0,,10.0,,10.0,4.329,10.0,cresh08,,,,,,,,,,,,,24.5
208,208,2019-10-04 15:06:25.187000+00:00,10.0,110.0,,10.0,,10.0,3.649,10.0,cresh12,,,,,,,,,,,,,26.25
209,209,2019-10-04 15:15:18.671000+00:00,10.0,104.0,,10.0,,10.0,2.357,10.0,cresh12,,,,,,,,,,,,,25.75
210,210,2019-10-04 15:49:37.252000+00:00,9.0,111.0,1.3523833333,10.0,103.9456133333,10.0,5.414,11.0,cresh12,,,,,,,,,,,,,29.0
211,211,2019-10-05 01:06:54.165000+00:00,,81.0,,10.0,,10.0,8.964,10.0,cresh08,,,,,,,,,,,,,27.25
212,212,2019-10-05 01:19:52.591000+00:00,,83.0,,,,,0.037,,cresh02,,,,,,,,,,,,,25.75
213,213,2019-10-05 02:06:35.252000+00:00,,81.0,1.30765,10.0,103.7733016667,10.0,1779.026,10.0,cresh08,,,,,,,,,,,,,23.875
214,214,2019-10-05 03:17:14.212000+00:00,,66.0,1.3008033333,10.0,103.9077366667,10.0,17.842,10.0,cresh08,,,,,,,,,,,,,28.875
215,215,2019-10-05 04:02:21.092000+00:00,10.0,70.0,,10.0,,10.0,5.524,10.0,cresh08,,,,,,,,,,,,,29.25
216,216,2019-10-05 07:05:58.583000+00:00,,70.0,,,,,0.024,,cresh13,,,,,,,,,,,,,26.0
217,217,2019-10-05 07:19:30.819000+00:00,,,,,,,0.037,,cresh14,,,,,,,,,,,,,26.375
218,218,2019-10-05 07:31:33.194000+00:00,,70.0,,10.0,,10.0,876.52,,cresh08,,,,,,,,,,,,,29.0
219,219,2019-10-05 08:50:13.576000+00:00,10.0,89.0,,11.0,,10.0,7.548,10.0,cresh08,,,,,,,,,,,,,28.75
220,220,2019-10-05 09:05:37.552000+00:00,,102.0,,,,,0.038,,cresh09,,,,,,,,,,,,,29.125
221,221,2019-10-05 09:10:13.400000+00:00,,72.0,,,,,0.024,,cresh11,,,,,,,,,,,,,26.875
222,222,2019-10-05 09:12:10.236000+00:00,,89.0,,,,,0.04,,cresh10,,,,,,,,,,,,,28.125
223,223,2019-10-05 09:12:47.748000+00:00,,103.0,,,,,0.024,,cresh12,,,,,,,,,,,,,28.625
224,224,2019-10-05 09:15:23.628000+00:00,,,,,,,0.039,,cresh01,,,,,,,,,,,,,27.0
225,225,2019-10-05 09:16:59.808000+00:00,,,,,,,0.039,,cresh05,,,,,,,,,,,,,
226,226,2019-10-05 09:17:04.111000+00:00,,80.0,,10.0,,10.0,7.297,10.0,cresh08,,,,,,,,,,,,,28.375
227,227,2019-10-05 09:18:50.313000+00:00,,69.0,,,,,0.023,,cresh06,,,,,,,,,,,,,27.0
228,228,2019-10-05 14:32:29.944000+00:00,10.0,103.0,,10.0,,10.0,2.993,10.0,cresh08,,,,,,,,,,,,,28.625
229,229,2019-10-06 00:38:21.904000+00:00,10.0,95.0,,10.0,,10.0,4.119,10.0,cresh08,,,,,,,,,,,,,28.125
230,230,2019-10-06 01:06:05.520000+00:00,,,,,,,0.028,,cresh07,,,,,,,,,,,,,28.0
231,231,2019-10-06 01:17:08.992000+00:00,,78.0,,10.0,,10.0,11.241,10.0,cresh08,,,,,,,,,,,,,28.125
232,232,2019-10-06 01:19:54.173000+00:00,,83.0,,,,,0.024,,cresh02,,,,,,,,,,,,,25.875
233,233,2019-10-06 03:10:18.328000+00:00,,85.0,,10.0,,10.0,5.623,10.0,cresh08,,,,,,,,,,,,,28.125
234,234,2019-10-06 05:10:23.009000+00:00,,56.0,,10.0,,10.0,10.166,11.0,cresh08,,,,,,,,,,,,,28.5
235,235,2019-10-06 05:22:34.394000+00:00,10.0,71.0,,10.0,,10.0,108.268,10.0,cresh08,,,,,,,,,,,,,28.25
236,236,2019-10-06 07:06:00.188000+00:00,,70.0,,,,,0.023,,cresh13,,,,,,,,,,,,,27.0
237,237,2019-10-06 07:10:24.121000+00:00,,71.0,,10.0,,10.0,11.123,10.0,cresh08,,,,,,,,,,,,,28.875
238,238,2019-10-06 07:19:32.340000+00:00,,,,,,,0.024,,cresh14,,,,,,,,,,,,,27.0
239,239,2019-10-06 09:05:39.121000+00:00,,102.0,,,,,0.039,,cresh09,,,,,,,,,,,,,28.875
240,240,2019-10-06 09:10:15.017000+00:00,,72.0,,,,,0.053,,cresh11,,,,,,,,,,,,,27.5
241,241,2019-10-06 09:12:11.828000+00:00,,89.0,,,,,0.038,,cresh10,,,,,,,,,,,,,28.625
242,242,2019-10-06 09:12:49.292000+00:00,,102.0,,,,,0.037,,cresh12,,,,,,,,,,,,,28.375
243,243,2019-10-06 09:15:25.197000+00:00,,,,,,,0.024,,cresh01,,,,,,,,,,,,,27.375
244,244,2019-10-06 09:17:01.432000+00:00,,,,,,,0.041,,cresh05,,,,,,,,,,,,,
245,245,2019-10-06 09:18:51.860000+00:00,,69.0,,,,,0.037,,cresh06,,,,,,,,,,,,,27.375
246,246,2019-10-06 12:16:33.993000+00:00,,71.0,,10.0,,10.0,11180.847,10.0,cresh08,,,,,,,,,,,,,29.375
247,247,2019-10-06 12:27:52.564000+00:00,10.0,63.0,,10.0,,10.0,3.363,10.0,cresh08,,,,,,,,,,,,,29.25
248,248,2019-10-06 23:12:38.752000+00:00,10.0,77.0,,10.0,,10.0,5.054,11.0,cresh09,,,,,,,,,,,,,30.375
249,249,2019-10-07 00:04:12.856000+00:00,,,,,,,53886.768,,cresh07,,,,,,,,,,,,,28.25
250,250,2019-10-07 00:31:55.464000+00:00,10.0,82.0,1.3654216667,10.0,103.7494916667,10.0,7.664,10.0,cresh07,,,,,,,,,,,,,28.0
251,251,2019-10-07 00:48:55.630000+00:00,10.0,81.0,,10.0,,10.0,4.843,10.0,cresh07,,,,,,,,,,,,,27.625
252,252,2019-10-07 00:56:49.881000+00:00,10.0,69.0,,9.0,,11.0,9.731,11.0,cresh06,2.0,1.2973520711720177,103.77103809845161,45.0,FORGE,BUILDING_MATERIALS_LAB,488.0,55.6757,66.0,44.0,23.4109,152.0,23.875
253,253,2019-10-07 01:01:51.139000+00:00,10.0,85.0,,10.0,,11.0,4.317,10.0,cresh12,,,,,,,,,,,,,29.25
254,254,2019-10-07 01:04:30.184000+00:00,,93.0,,10.0,,10.0,9.289,10.0,cresh08,,,,,,,,,,,,,27.5
255,255,2019-10-07 01:05:25.972000+00:00,10.0,75.0,1.3194583333,10.0,103.7628316667,10.0,9.135,10.0,cresh07,,,,,,,,,,,,,28.125
256,256,2019-10-07 01:09:31.457000+00:00,,70.0,1.3110966667000001,10.0,103.7638066667,10.0,10.343,10.0,cresh07,,,,,,,,,,,,,28.625
257,257,2019-10-07 01:11:39.549000+00:00,10.0,68.0,,9.0,,11.0,7.41,11.0,cresh06,,,,,,,,,,,,,27.75
258,258,2019-10-07 01:13:01.288000+00:00,,72.0,,10.0,,11.0,11.031,10.0,cresh12,,,,,,,,,,,,,31.5
259,259,2019-10-07 01:18:08.427000+00:00,10.0,84.0,1.2969833333,10.0,103.76983,10.0,3.408,10.0,cresh07,,,,,,,,,,,,,30.125
260,260,2019-10-07 01:19:05.377000+00:00,10.0,72.0,,9.0,,11.0,7.232,11.0,cresh06,2.0,1.2973397378163951,103.77104144556498,45.0,FORGE,BUILDING_MATERIALS_LAB,582.0,56.2305,67.0,46.0,23.5425,149.0,28.0
261,261,2019-10-07 01:19:55.708000+00:00,,83.0,,,,,0.023,,cresh02,2.0,1.2973284332464097,103.77104818465439,45.0,FORGE,BUILDING_MATERIALS_LAB,582.0,56.2305,67.0,46.0,23.5425,149.0,23.375
262,262,2019-10-07 01:28:46.161000+00:00,10.0,87.0,,10.0,,10.0,2.684,10.0,cresh12,,,,,,,,,,,,,30.75
263,263,2019-10-07 01:29:59.589000+00:00,10.0,80.0,,9.0,,,20.579,9.0,cresh02,2.0,1.297320357156972,103.7710328582182,45.0,FORGE,BUILDING_MATERIALS_LAB,590.0,56.2937,70.0,61.0,23.5878,149.0,24.375
264,264,2019-10-07 01:31:50.164000+00:00,,74.0,,9.0,,11.0,21.534,11.0,cresh06,2.0,1.2973216151776374,103.77102589652013,45.0,FORGE,BUILDING_MATERIALS_LAB,588.0,56.5419,69.0,46.0,23.5878,149.0,27.875
265,265,2019-10-07 01:34:13.984000+00:00,10.0,64.0,,10.0,,11.0,8.027,10.0,cresh02,2.0,1.297320357156972,103.7710328582182,45.0,FORGE,BUILDING_MATERIALS_LAB,600.0,56.5979,66.0,45.0,23.6605,152.0,26.5
266,266,2019-10-07 01:42:59.187000+00:00,10.0,66.0,,10.0,,10.0,5.628,10.0,cresh08,,,,,,,,,,,,,28.125
267,267,2019-10-07 01:43:51.750000+00:00,10.0,81.0,,10.0,,10.0,6.772,10.0,cresh07,,,,,,,,,,,,,29.125
268,268,2019-10-07 01:47:52.026000+00:00,,,,10.0,,10.0,1698.583,,cresh14,,,,,,,,,,,,,24.375
269,269,2019-10-07 01:49:41.111000+00:00,9.0,98.0,,9.0,,11.0,8.82,11.0,cresh06,,,,,,,,,,,,,29.875
270,270,2019-10-07 01:53:22.184000+00:00,10.0,71.0,,10.0,,10.0,3.793,11.0,cresh12,,,,,,,,,,,,,30.75
271,271,2019-10-07 01:54:42.768000+00:00,10.0,69.0,,10.0,,10.0,6.216,10.0,cresh07,,,,,,,,,,,,,28.5
272,272,2019-10-07 01:56:51.904000+00:00,10.0,108.0,,9.0,,10.0,6.164,10.0,cresh06,,,,,,,,,,,,,28.5
273,273,2019-10-07 01:57:05.007000+00:00,10.0,102.0,,9.0,,10.0,8.169,10.0,cresh06,,,,,,,,,,,,,28.5
274,274,2019-10-07 02:10:22.800000+00:00,10.0,72.0,,10.0,,10.0,2.985,11.0,cresh12,,,,,,,,,,,,,30.5
275,275,2019-10-07 02:16:59.729000+00:00,10.0,65.0,,9.0,,10.0,11.421,10.0,cresh06,,,,,,,,,,,,,28.875
276,276,2019-10-07 02:31:30.809000+00:00,10.0,61.0,,9.0,,10.0,5.491,10.0,cresh06,,,,,,,,,,,,,29.375
277,277,2019-10-07 02:31:32.324000+00:00,10.0,70.0,,10.0,,10.0,4.354,11.0,cresh12,,,,,,,,,,,,,30.5
278,278,2019-10-07 02:46:33.764000+00:00,10.0,68.0,,9.0,,10.0,3.524,10.0,cresh06,,,,,,,,,,,,,29.375
279,279,2019-10-07 02:52:23.624000+00:00,10.0,60.0,,10.0,,10.0,14.279,9.0,cresh02,,,,,,,,,,,,,
280,280,2019-10-07 02:52:36.121000+00:00,,78.0,,10.0,,10.0,6416.025,,cresh09,,,,,,,,,,,,,28.125
281,281,2019-10-07 02:59:39.822000+00:00,10.0,59.0,,10.0,,10.0,7.7219999999999995,10.0,cresh08,,,,,,,,,,,,,27.625
282,282,2019-10-07 03:00:49.135000+00:00,10.0,64.0,,9.0,,10.0,3.329,10.0,cresh06,,,,,,,,,,,,,28.75
283,283,2019-10-07 03:02:25.672000+00:00,,61.0,,9.0,,10.0,37.935,10.0,cresh06,,,,,,,,,,,,,29.125
284,284,2019-10-07 03:04:29.316000+00:00,,63.0,,10.0,,10.0,8.205,11.0,cresh08,,,,,,,,,,,,,27.5
285,285,2019-10-07 03:06:02.832000+00:00,,86.0,,10.0,,,13.565,10.0,cresh09,,,,,,,,,,,,,28.75
286,286,2019-10-07 03:11:57.440000+00:00,,76.0,1.29824,10.0,103.774785,10.0,156.188,10.0,cresh07,,,,,,,,,,,,,27.25
287,287,2019-10-07 03:15:38.756000+00:00,10.0,65.0,,9.0,,10.0,3.379,10.0,cresh06,,,,,,,,,,,,,29.0
288,288,2019-10-07 03:18:13.974000+00:00,,70.0,,,,10.0,732.567,,cresh13,2.0,1.2973261723324125,103.77103021374928,45.0,FORGE,BUILDING_MATERIALS_LAB,694.0,55.6197,67.0,44.0,23.5425,141.0,23.25
289,289,2019-10-07 03:21:59.420000+00:00,,66.0,,10.0,,,145.838,10.0,cresh14,2.0,1.297345862187791,103.77104084115066,45.0,FORGE,BUILDING_MATERIALS_LAB,720.0,55.6197,74.0,44.0,23.4109,144.0,26.0
290,290,2019-10-07 03:24:11.151000+00:00,10.0,68.0,,10.0,,10.0,23.486,10.0,cresh13,2.0,1.2973208864663537,103.77102831090056,45.0,FORGE,BUILDING_MATERIALS_LAB,714.0,55.6185,77.0,47.0,23.4246,144.0,24.75
291,291,2019-10-07 03:31:24.397000+00:00,10.0,61.0,,9.0,,10.0,4.627,10.0,cresh06,,,,,,,,,,,,,29.125
292,292,2019-10-07 03:40:52.354000+00:00,10.0,83.0,,9.0,,10.0,16.8,10.0,cresh13,2.0,1.297349796671801,103.7710415146147,45.0,FORGE,BUILDING_MATERIALS_LAB,732.0,55.6185,68.0,45.0,23.5004,141.0,27.75
293,293,2019-10-07 03:41:52.694000+00:00,10.0,90.0,,10.0,,,11.375,10.0,cresh14,2.0,1.2973171286764242,103.77104144556498,45.0,FORGE,BUILDING_MATERIALS_LAB,732.0,55.7013,67.0,45.0,23.4836,141.0,29.625
294,294,2019-10-07 03:45:56.436000+00:00,,92.0,,9.0,,11.0,2128.723,10.0,cresh02,,,,,,,,,,,,,
295,295,2019-10-07 03:46:33.116000+00:00,10.0,108.0,,9.0,,10.0,3.692,10.0,cresh06,,,,,,,,,,,,,29.25
296,296,2019-10-07 03:58:55.838000+00:00,10.0,77.0,,10.0,,10.0,8.102,10.0,cresh07,,,,,,,,,,,,,27.5
297,297,2019-10-07 04:02:37.210000+00:00,10.0,71.0,,9.0,,10.0,3.095,10.0,cresh06,,,,,,,,,,,,,27.0
298,298,2019-10-07 04:13:31.140000+00:00,10.0,69.0,,10.0,,10.0,5.909,9.0,cresh06,,,,,,,,,,,,,27.0
299,299,2019-10-07 04:13:46.770000+00:00,,93.0,,10.0,,11.0,1378.425,10.0,cresh13,5.0,1.2967934448876797,103.7705345091082,16.0,DIC_STUDIO,no_sensor,,,,,,,28.25
300,300,2019-10-07 04:17:12.848000+00:00,9.0,71.0,,10.0,,11.0,12.384,9.0,cresh02,,,,,,,,,,,,,
301,301,2019-10-07 04:25:24.768000+00:00,10.0,72.0,,10.0,,10.0,5.561,10.0,cresh07,,,,,,,,,,,,,27.75
302,302,2019-10-07 04:27:18.707000+00:00,10.0,64.0,,10.0,,10.0,3.7039999999999997,10.0,cresh06,,,,,,,,,,,,,26.125
303,303,2019-10-07 04:30:29.638000+00:00,10.0,68.0,,10.0,,10.0,2.499,10.0,cresh06,,,,,,,,,,,,,26.25
304,304,2019-10-07 04:40:06.207000+00:00,,68.0,1.29913,10.0,103.7751983333,10.0,5329.68,11.0,cresh12,,,,,,,,,,,,,30.625
305,305,2019-10-07 04:45:05.671000+00:00,10.0,64.0,,10.0,,10.0,3.33,9.0,cresh06,,,,,,,,,,,,,26.875
306,306,2019-10-07 04:59:50.953000+00:00,10.0,68.0,,10.0,,10.0,5.578,9.0,cresh06,,,,,,,,,,,,,26.375
307,307,2019-10-07 05:00:31.230000+00:00,10.0,68.0,,10.0,,,14.387,9.0,cresh08,,,,,,,,,,,,,30.375
308,308,2019-10-07 05:01:55.903000+00:00,,69.0,,10.0,,10.0,8.035,9.0,cresh06,,,,,,,,,,,,,26.5
309,309,2019-10-07 05:05:58.552000+00:00,,71.0,,10.0,,10.0,9.106,9.0,cresh09,,,,,,,,,,,,,28.5
310,310,2019-10-07 05:07:59.017000+00:00,10.0,79.0,,10.0,,11.0,21.396,9.0,cresh13,5.0,1.2967968437960589,103.77052317397673,16.0,DIC_STUDIO,no_sensor,,,,,,,27.5
311,311,2019-10-07 05:09:34.782000+00:00,,80.0,,10.0,,10.0,13.364,10.0,cresh07,,,,,,,,,,,,,29.625
312,312,2019-10-07 05:11:28.012000+00:00,,92.0,1.2992283333,11.0,103.77522,10.0,11.333,11.0,cresh12,,,,,,,,,,,,,33.5
313,313,2019-10-07 05:11:38.132000+00:00,10.0,70.0,,9.0,,11.0,17.766,9.0,cresh15,2.0,1.2973560034538965,103.77104609626824,45.0,FORGE,BUILDING_MATERIALS_LAB,676.0,54.9518,74.0,46.0,23.8974,135.0,25.125
314,314,2019-10-07 05:20:06.410000+00:00,,122.0,,9.0,,11.0,32.687,11.0,cresh14,,,,,,,,,,,,,32.25
315,315,2019-10-07 05:20:15.516000+00:00,,62.0,,10.0,,11.0,12.36,10.0,cresh08,,,,,,,,,,,,,30.125
316,316,2019-10-07 05:23:19.838000+00:00,,127.0,,10.0,,10.0,650.826,,cresh03,,,,,,,,,,,,,23.125
